date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:41	1787/1787	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080dc8-6fb%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.print.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.print.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:42	6652/6652	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080dd5-19fc%22	https://colorlib.com/polygon/vendors/datatables.net-fixedheader/js/dataTables.fixedHeader.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-fixedheader/js/dataTables.fixedHeader.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:42	7094/7094	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080dde-1bb6%22	https://colorlib.com/polygon/vendors/datatables.net-keytable/js/dataTables.keyTable.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-keytable/js/dataTables.keyTable.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:42	11056/11056	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080de2-2b30%22	https://colorlib.com/polygon/vendors/datatables.net-responsive/js/dataTables.responsive.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:42	1517/1517	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080dea-764%22	https://colorlib.com/polygon/vendors/datatables.net-responsive-bs/js/responsive.bootstrap.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-responsive-bs/js/responsive.bootstrap.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:42	11373/11373	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080ded-2c6d%22	https://colorlib.com/polygon/vendors/datatables.net-scroller/js/dataTables.scroller.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-scroller/js/dataTables.scroller.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:42	80025/80025	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08228a-13899%22	https://colorlib.com/polygon/vendors/jszip/dist/jszip.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/jszip/dist/jszip.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:43	426274/426274	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0823e5-68122%22	https://colorlib.com/polygon/vendors/pdfmake/build/pdfmake.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/pdfmake/build/pdfmake.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:43	567631/567631	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0823e3-8a956%22	https://colorlib.com/polygon/vendors/pdfmake/build/vfs_fonts.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/pdfmake/build/vfs_fonts.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:44	479408/479408	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080f62-750b0%22	https://colorlib.com/polygon/vendors/echarts/dist/echarts.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/echarts/dist/echarts.min.js	(from https://colorlib.com/polygon/gentelella/echarts.html)
12:33:44	603039/603039	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080f80-9339f%22	https://colorlib.com/polygon/vendors/echarts/map/js/world.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/echarts/map/js/world.js	(from https://colorlib.com/polygon/gentelella/echarts.html)
12:33:44	47712/47712	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082262-ba60%22	https://colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.usa.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.usa.js	(from https://colorlib.com/polygon/gentelella/other_charts.html)
12:33:44	42839/42839	---MCZ	200	added ('OK')	text/css	etag:W/%225f0822a5-a757%22	https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css	(from https://colorlib.com/polygon/gentelella/fixed_sidebar.html)
12:33:45	44715/44715	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0822a3-aeab%22	https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	(from https://colorlib.com/polygon/gentelella/fixed_sidebar.html)
12:33:45	48315/48315	---M--	200	added ('OK')	image/jpeg	etag:%225f05ce60-bcbb%22	https://colorlib.com/polygon/gentelella/images/prod-1.jpg	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/prod-1.jpg	(from https://colorlib.com/polygon/gentelella/e_commerce.html)
12:33:45	34222/34222	---M--	200	added ('OK')	image/jpeg	etag:%225f05ce60-85ae%22	https://colorlib.com/polygon/gentelella/images/prod-2.jpg	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/prod-2.jpg	(from https://colorlib.com/polygon/gentelella/e_commerce.html)
12:33:46	21839/21839	---M--	200	added ('OK')	image/jpeg	etag:%225f05ce60-554f%22	https://colorlib.com/polygon/gentelella/images/prod-3.jpg	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/prod-3.jpg	(from https://colorlib.com/polygon/gentelella/e_commerce.html)
12:33:46	27963/27963	---M--	200	added ('OK')	image/jpeg	etag:%225f05ce62-6d3b%22	https://colorlib.com/polygon/gentelella/images/prod-4.jpg	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/prod-4.jpg	(from https://colorlib.com/polygon/gentelella/e_commerce.html)
12:33:47	33929/33929	---M--	200	added ('OK')	image/jpeg	etag:%225f05ce62-8489%22	https://colorlib.com/polygon/gentelella/images/prod-5.jpg	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/prod-5.jpg	(from https://colorlib.com/polygon/gentelella/e_commerce.html)
12:33:47	25720/25720	---M--	200	added ('OK')	image/jpeg	etag:%225f05ce62-6478%22	https://colorlib.com/polygon/gentelella/images/picture.jpg	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/picture.jpg	(from https://colorlib.com/polygon/gentelella/profile.html)
12:33:47	52789/52789	---MCZ	200	added ('OK')	text/css	etag:W/%225f080c2c-ce35%22	https://colorlib.com/polygon/vendors/animate.css/animate.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/animate.css/animate.min.css	(from https://colorlib.com/polygon/gentelella/login.html)
12:33:47	1444/1444	---M--	200	added ('OK')	image/png	etag:%225f08219d-5a4%22	https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/iCheck/skins/flat/green.png	(from https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css)
12:33:48	3117/3117	---M--	200	added ('OK')	image/png	etag:%225f08219f-c2d%22	https://colorlib.com/polygon/vendors/iCheck/skins/flat/green@2x.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/iCheck/skins/flat/green@2x.png	(from https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css)
12:33:48	2998/2998	---M--	200	added ('OK')	image/png	etag:%225f0822a4-bb6%22	https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/mCSB_buttons.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/mCSB_buttons.png	(from https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css)
